Date,CPI National Year on Year Inflation,Advances by banks,Auto Sales,Consumer Confidence Index,Call Money Rate (End of Period),IMF Commodity Prices,National Consumer Price Index,Deposit Rate,Pakistani Rupee to US Dollar Nominal Exchange Rate,Economic Policy Uncertainty,Karachi Stock Exchange 100 Index,KIBOR 1 Year Interest Rate,Lending Rate,International Oil Prices,SBP Policy Rate,Public Sector Borrowing,Real Output - Quantum Index of Large-Scale Manufacturing Industries,Real Effective Exchange Rate,Interest Rate Spread,Exchange Rate Differential,Inflation Expectations,Banking Activity Index,Stock Market Volatility,Commodity Price Index
2016-12-01,-0.6493480768323957,-0.21378661171735314,-0.025960932577189667,0.8527188490612048,-0.769422001243008,-0.4407735066155171,-0.12253701760522287,-0.6991957104557641,-0.06210245104036245,-0.5152745916794371,0.6795229501651133,-0.6822335025380701,-0.835189309576837,-0.36306171704401813,-0.7392804337111878,-0.1305011082673011,-0.32033151572250324,1.393853345057616,-0.009450627920334242,1.4559557960979785,-0.03014156753182018,-0.25285305777168116,1.6147507043788232,1.214045673017288
2017-01-01,-0.5772758421166562,-0.24052276681553228,0.7012476370510397,0.8361375274323336,-0.7296457426973276,-0.3270962185860802,-0.1066806575725773,-0.6798927613941019,-0.061718947256082554,-0.27399199435307725,0.7564446267571703,-0.6862944162436538,-0.8218262806236077,-0.34283415699344916,-0.7392804337111878,-0.11819093805390846,-0.29239599813566314,1.3521021070656423,-0.00943406965853788,1.413821054321725,0.009634691013860164,-0.20860190432120715,0.11319952707022796,0.954094602050782
2017-02-01,-0.4913643672255855,-0.2381951395514789,0.5968998109640832,0.8112655449890268,-0.7569919204474829,-0.24598763015736327,-0.08639384400139884,-0.7099195710455763,-0.06206600950429967,-0.4433512974628592,0.7383616855243021,-0.6862944162436538,-0.835189309576837,-0.32766348695552255,-0.7392804337111878,-0.1026808292006016,-0.25007334109007734,1.305650135865071,-0.011472805642227968,1.3677161453693707,-0.01771148673629508,-0.19384556744184775,-0.02390517506930878,0.7507325043841517
2017-03-01,-0.3155306678198651,-0.1816049582668516,0.7803906742281034,0.7863935625457207,-0.7172156619018023,-0.3236514522821574,-0.06260930395243049,-0.7142091152815014,-0.06164085825023356,-0.3077344786903256,0.7077541836522933,-0.6862944162436538,-0.8485523385300663,-0.41041259625330445,-0.7392804337111878,-0.09754077818867571,-0.2023497059046469,1.3555665011603053,-0.011472805642227968,1.4172073594105388,0.022064771809385486,-0.18384729904626557,-0.0414532639925308,0.7886001921890367
2017-04-01,-0.44634950740894275,-0.16126567298209604,0.5317706364209199,0.7654230675445012,-0.7246737103791174,-0.38409144288734043,-0.061909758656872906,-0.7206434316353887,-0.061654740740162216,-0.31499408817607666,0.8003938602144146,-0.6741116751269026,-0.8530066815144762,-0.37455464889093226,-0.7392804337111878,-0.09146656181141402,-0.156676087377487,1.4142893033526582,-0.005406272476547125,1.4759440440928204,0.01460672333207036,-0.1626103928520956,0.13089244641983422,1.025461689034289
2017-05-01,-0.4896614563282414,-0.12044598744397496,0.7198991808443604,0.7444525725432817,-0.7470478558110627,-0.3966178658106946,-0.06284248571761657,-0.7142091152815014,-0.061694652898707285,0.03734927699797935,0.9048194072436138,-0.6781725888324863,-0.8930957683741644,-0.43316860131019436,-0.7392804337111878,-0.07859211520038388,-0.10999435629563815,1.3613184531877023,-0.007428450198440739,1.4230131060864095,-0.00776742209987491,-0.08288191266943291,0.13046770124051799,0.91562007174817
2017-06-01,-0.5464698485722905,-0.05873435908948774,0.04874606175173283,0.7542062911485,-0.7445618396519578,-0.42699444139982784,-0.05934475923982701,-0.6841823056300268,-0.061217442307408595,-0.7431644182505582,0.5790610867645414,-0.6761421319796944,-0.9153674832962134,-0.5163774278818529,-0.7392804337111878,-0.04883707434081654,-0.0616404622212307,1.2520578104235924,-0.00743672932933892,1.313275252731001,-0.005281405940769979,-0.10761912637243984,-0.3600257884293646,0.8269037691119298
2017-07-01,-0.6835563091243579,-0.0968928728922956,0.4881159420289855,0.7639600097537184,-0.749533871970168,-0.3646754873561417,-0.06587384866503397,-0.6927613941018766,-0.04972621126893764,0.4470322872515974,0.5341700840189276,-0.6761421319796944,-0.8841870824053447,-0.4823583496149869,-0.7392804337111878,-0.031214376370698765,-0.016804746523833874,1.166241330750462,-0.003359257361958523,1.2159675420193996,-0.010253438258980174,-0.09534078663410472,-0.07752377732103999,0.7560260699275168
2017-08-01,-0.6082746109964856,-0.09501707010046423,0.8012602394454946,0.7654230675445012,-0.7520198881292729,-0.3527753855789556,-0.054681123936108036,-0.7292225201072385,-0.05225282443595878,0.21670226485883323,0.1455316728581527,-0.6761421319796944,-0.8752783964365252,-0.43178944948856474,-0.7392804337111878,-0.011716344892930287,0.01680474652383472,1.071327510859287,-0.005397993345648833,1.1235803352952458,-0.012739454418085105,-0.0680523218488139,-0.7275555535360232,0.8170078865910277
2017-09-01,-0.5626383737620577,-0.06884948003944805,0.5441713925645872,0.766886125335284,-0.7321317588564327,-0.36342284506380657,-0.037192491547160894,-0.7163538873994638,-0.051883203141607534,-0.2578673349245147,0.24280576048881394,-0.6741116751269026,-0.8752783964365252,-0.36306171704401813,-0.7392804337111878,-0.0018279408482038309,0.03903044027590658,1.0200095204723192,-0.005406272476547125,1.0718927236139266,0.0071486748547551215,-0.07062972794551632,0.668404930145156,1.0009946739158528
2017-10-01,-0.5762908468487205,-0.0653493156725812,1.0053182104599874,0.6878810046330159,-0.7371037911746426,-0.38002035543725055,-0.026932493878978624,-0.6970509383378016,-0.0518016435132765,1.3472972706458561,0.016904111462117653,-0.6741116751269026,-0.8841870824053447,-0.31961843466268264,-0.7392804337111878,0.001827940848203594,0.05663823985902878,1.147372283524953,-0.007445008460237212,1.1991739270382293,0.002176642536545148,-0.039656261755791074,-0.9303801053645249,1.188981342200473
2017-11-01,-0.5544823391157322,-0.032005644598744394,0.7254442344045369,0.6088758839307487,-0.749533871970168,-0.3530885461520396,-0.010842952081146976,-0.6841823056300268,-0.05111098963932431,0.10962310436933768,0.04871471550921729,-0.6741116751269026,-0.8841870824053447,-0.2026203884610967,-0.7392804337111878,0.018916889952995893,0.07754113278599176,1.188918566904456,-0.009483744443927189,1.2400295565437802,-0.010253438258980174,-0.011815511871177778,1.8818264490498446,1.7426111401411755
2017-12-01,-0.44850757446737194,0.032005644598744394,0.4817643352236925,0.4913435747378684,-0.7047855811062772,-0.33617787520551157,0.010842952081147307,-0.6906166219839142,0.01276581714504871,-0.04457658752109863,0.08602301913919602,-0.6700507614213188,-0.8930957683741644,-0.1780255143087004,-0.7392804337111878,-0.009033112062208774,0.10290790839945217,0.8648258216365939,-0.01153903868941375,0.8520600044915452,0.034494852604910586,-0.02189935148904862,0.7658528483640563,1.8883690717644623
2018-01-01,-0.4945263982459806,0.03872194738656682,1.0300189035916825,0.3738112655449887,-0.7594779366065879,-0.19212401158694134,0.020869767984143826,-0.6756032171581768,0.03718858755209191,-0.18334867535529137,0.3754771044477973,-0.6619289340101513,-0.8930957683741644,-0.06194690265486742,-0.7313947757516018,-0.003570183465608016,0.123622801555283,0.5735588715595709,-0.007494683245626632,0.536370284007479,-0.028083160854986078,0.03257040548071208,3.3648445288839293,3.101430472760616
2018-02-01,-0.6526380515675543,0.05737118849271574,0.9820289855072464,0.44257498171177717,-0.6898694841516471,-0.18304235496750954,0.019004313862656174,-0.6970509383378016,0.037511355442933755,-0.38475217404810014,0.30997397593714754,-0.6192893401015218,-0.879732739420935,-0.12285944144351237,-0.6899950714637753,0.004760045509789139,0.13865636237460865,0.4341302321276256,-0.005629809010799236,0.3966188766846918,0.00012558731212819474,0.06766202748574361,-0.1744530564839185,1.4898517591883058
2018-03-01,-0.7963734681328709,0.10438736058883427,1.0981726528040328,0.5113386978785663,-0.6848974518334369,-0.19682142018319881,0.022502040340445402,-0.6991957104557641,0.06944975883512026,0.03029189432517164,0.49774934130762777,-0.5949238578680193,-0.8663697104677055,-0.09918400183886937,-0.6899950714637753,0.049097905542165594,0.15326551374041364,0.3501914011622897,0.002425785353182386,0.2807416423271694,0.00509761963033839,0.08397641963420377,0.6057778392614317,1.9844069258563246
2018-04-01,-0.6832885877101872,0.11132611188172,1.4500315059861373,0.589368446720312,-0.6699813548788068,-0.18930556642918658,0.039990672729392544,-0.6520107238605899,0.12504566037703108,0.4654342407256226,0.4919692727542669,-0.58477157360406,-0.8841870824053447,0.002413515687851736,-0.6899950714637753,0.045780813366509014,0.16321185464768556,0.29552802258467537,0.014616805600831784,0.1704823622076443,0.020013716584968422,0.12224950053478728,-0.011612408241819416,-78.43560635716729
2018-05-01,-0.5178185951804211,0.16432786780093167,0.9401890359168242,0.6673981955620576,-0.6600372902423867,-0.17897126751741962,0.06354203101317481,-0.6648793565683646,0.125207044322452,-0.35194609168223023,0.2781924987752552,-0.5563451776649737,-0.879732739420935,0.10975749913802992,-0.6722523410547068,0.0740203312793283,0.1679594957253417,0.45988178746867747,0.02469457768670702,0.3346747431462255,0.012215050812320105,0.20564136733093313,-0.4345327763707527,-1.6306062813288702
2018-06-01,-0.3791740770324478,0.2453853320611605,0.31914303717706366,0.5562058034625695,-0.5108763206960845,-0.24786659359586644,0.08779293459251467,-0.6026809651474531,0.18943438397752418,-0.13472174310414048,0.20248363332002445,-0.48121827411167417,-0.8440979955456566,0.0796460176991148,-0.5914243469689503,0.09234790768287394,0.17972405805077526,0.3275273878865202,0.020310777876092145,0.138093003908996,0.08054802627286584,0.21041537231247728,-0.2721456034527878,-3.112102786259222
2018-07-01,-0.20643109020777628,0.23882297287545803,0.5867170762444864,0.44501341136308226,-0.4661280298321939,-0.37156501996398633,0.10644747580739188,-0.5447721179624665,0.28606692574863496,-0.1606249312034548,0.26733383415394324,-0.3532994923857859,-0.7772828507795096,0.09550626364785626,-0.48299655002464276,0.060403158195224675,0.2020447234637253,0.18549384144446598,0.02386666459688369,-0.10057308430416897,0.016868520192448833,0.23205112193713143,0.3202737908768327,-3.890478024917756
2018-08-01,-0.31201929104739395,0.26194992022193536,0.23717706364209198,0.8712509144111192,-0.29210689869484147,-0.4673921553276441,0.10271656756441624,-0.49758713136729216,0.27205949341058944,-0.44663059208009803,0.18883768760040198,-0.2720812182741107,-0.6481069042316255,0.059648316285481784,-0.39428289797930016,0.08118028310950032,0.2286370448675242,0.32609270559922704,0.0113030834588137,0.0540332121886376,0.1021759992844587,0.2594555532916303,-0.2936259332903576,-7.835797964366111
2018-09-01,-0.45020126771718794,0.2788339413571091,0.572703213610586,1.297488417459156,-0.2747047855811064,-0.4482893603695293,0.10061793167774283,-0.4589812332439699,0.27491060977969356,0.12519518957619097,0.12867044264370184,-0.20710659898477074,-0.6169265033407569,0.1509021951499827,-0.39428289797930016,0.10310036035864562,0.2574658445532981,0.2853464063522694,0.03958045504173155,0.010435796572575817,0.11957811239819377,0.2582592106191478,-0.31861883992150764,-2.9707278938120916
2018-10-01,-0.28642317179994875,0.28960460547943007,1.1890107120352866,1.055596196049744,-0.10316967060286136,-0.38315196116808886,0.13606155998600894,-0.3109919571045575,0.3892762971234614,-0.07774371441711621,0.18132295121691763,0.044670050761422164,-0.4699331848552336,0.18170325249971236,-0.19714144898965008,0.10764075252082869,0.2803281167147822,0.09973025328423198,0.04670878674511115,-0.28954604383922944,0.09397177838678872,0.3165932996249209,0.4092043789653741,-2.108668699635387
2018-11-01,-0.4612837148360638,0.34492423890122753,0.1762822936357908,0.8137039746403312,-0.031075201988812928,-0.4601894621467159,0.12673428937857034,-0.24235924932975852,0.4415056948576653,0.46106891689726576,0.0880093108943049,0.14619289340101607,-0.4342984409799552,-0.14929318469141503,-0.19714144898965008,0.1397810205584722,0.2879712905140531,-0.007824638188995023,0.05852724610234204,-0.4493303330466603,0.16606624700083716,0.35545944453742495,-0.5146267457944753,3.0824545882514
2018-12-01,-0.4903711946351062,0.38044569879972095,0.042596093257718966,0.9005120702267736,0.31696706028589194,-0.42198387223048595,0.14515564882826149,-0.11367292225201059,0.5271606577176665,0.06900453488283421,-0.18945339759047808,0.28223350253807183,-0.19376391982182606,-0.3375474083438687,0.09857072449482504,0.17503871901797408,0.2929611361551013,-0.28766041004145404,0.03350771252787696,-0.8148210677591206,0.2183963357910669,0.39392537023575214,-3.152651755426228,1.2501469772820757
2019-01-01,-0.4329097547490059,0.3682995485924584,0.6532577189666037,0.987320165813216,0.20758234928526792,-0.36592812964847726,0.16450973533869628,0.08579088471849874,0.5279398124649143,0.792023490323501,0.11256489328435192,0.3126903553299501,-0.05122494432071238,-0.27778416273991513,0.09857072449482504,0.19841571702756822,0.3046875369236435,-0.28959095026215065,0.04357720548285415,-0.8175307627270649,0.10901162479044288,0.4400109964107165,-1.594156107602102,1.317310987203723
2019-02-01,-0.26770484464512956,0.3794312104617506,0.439521109010712,0.9795171909290417,0.2597886886264761,-0.32521725514757704,0.18782791185729247,0.10294906166219848,0.5256700253615736,0.25727008012936864,-0.028613119315452993,0.330964467005077,0.04677060133630307,-0.17365820020687292,0.14785608674223757,0.21797322762741025,0.3137221916191662,-0.29622883513054293,0.04350269330477008,-0.8218988604921165,0.11193260188423851,0.5003870553055191,-1.2541922128702503,1.8727434394699307
2019-03-01,0.06396361677622532,0.38068918626374065,0.9025834908632641,0.9717142160448672,0.3940335612181477,-0.3346120723400924,0.2423924449108076,0.08793565683646117,0.5373764349939392,-0.1502714115406232,-0.0614027103375764,0.34314720812182836,0.055679287305122484,-0.11136650959659838,0.14785608674223757,0.19768135321738572,0.32109266022622845,-0.2384250229747507,0.04549175450307075,-0.7758014579686898,0.24617747447591012,0.4047727582908758,1.1459635232574885,3.0046023131384274
2019-04-01,0.033132330483644536,0.37324626967391217,0.5235034656584752,0.5844915874177031,0.3741454319453074,-0.2738589211618258,0.2566165325871513,0.19731903485254693,0.5718067453283252,0.1703826660701405,-0.21228806651285986,0.37969543147208207,0.15367483296213832,-0.0024135156878520624,0.24642681123706262,0.231691578765108,0.3280096913184492,-0.2556345989831605,0.01068421842417061,-0.8274413443114856,0.1277186207082448,0.46749578676310727,2.4573077531228567,113.46887966804553
2019-05-01,0.0848860765935244,0.41481796970838913,0.1809199747952111,0.19726895879053832,0.5407085146053451,-0.3314804666092537,0.2901947067739297,0.2873994638069705,0.6541333812279236,0.5531705201227016,-0.2777952404242325,0.5786802030456862,0.19821826280623617,-0.052062981266521424,0.3627402661409561,0.2832544109670858,0.3203891724037573,-0.3413519070696121,0.022105279498284447,-0.9954852882975358,0.17796824846438897,0.5240621231644613,0.3085768078602966,6.366912891759598
2019-06-01,0.006236130063443019,0.4340044739859366,0.1472463768115942,0.23238234576932393,0.6674953387197018,-0.24692711187661487,0.3041856126850873,0.46541554959785525,0.8252038339966558,0.8291877647112498,-0.44553454509266527,0.765482233502539,0.36302895322939877,-0.21296402712331933,0.5421389847215378,0.3723963685517675,0.29363430220310727,-0.6529358095376685,0.027459807406717163,-1.4781396435343241,0.12535635399816403,0.5149486850716047,0.6038235371213387,1.1594780358545194
2019-07-01,0.04077580886776058,0.40691399203021145,-0.3970762444864524,0.2674957327481102,0.8241143567433187,-0.1930634933061929,0.3298356068555433,0.64343163538874,0.881231828037597,1.1293905154162045,-0.6043650682883863,0.848730964467006,0.5723830734966592,-0.16883116883116897,0.6367668802365698,0.37737550820374194,0.26306886849271327,-0.7419456143018648,0.008771739186678618,-1.6231774423394618,0.18734747650674888,0.5764560668052292,0.3564942942026783,1.1435299218905264
2019-08-01,0.3997943677382447,0.4076098171117935,-0.7156647763074985,0.22555474274567183,1.0950901180857675,-0.2895169498160183,0.3825346857875705,0.606970509383378,0.8641251298229723,0.10294883587893046,-0.7877317559506828,0.944162436548224,0.7015590200445433,-0.2577864613262846,0.7392804337111878,0.38030921422630654,0.23365680687983928,-0.5243367073710928,0.00022767609970086866,-1.3884618371940651,0.3558096843745797,0.5530287037872664,0.30340384857385394,1.1230882658712318
2019-09-01,0.5266988862359298,0.4027413506947507,-0.43377441713925646,0.18361375274323274,0.9459291485394654,-0.2967196429969465,0.4002564999417037,0.6970509383378016,0.8307550946568899,0.3793773641676299,-0.5930080102979716,0.8791878172588838,0.7238307349665922,-0.2026203884610967,0.7392804337111878,0.39222125559822996,0.2026552547176841,-0.4064811937614455,-0.042320847369048176,-1.2372362884183354,0.20664871482827762,0.5543574763613224,-0.24719550047554795,1.4644115789656424
2019-10-01,0.46526214051601944,0.41405466601454444,-0.6104095778197858,0.14118507681053385,0.9533871970167804,-0.3148829562358101,0.4298705841203208,0.7313672922252011,0.8270675582695822,0.0950602819831889,-0.42109061576257995,0.7715736040609145,0.7995545657015591,-0.261464199517297,0.7392804337111878,0.4134783185652528,0.17740391766477495,-0.3253191672231293,-0.08061803712155335,-1.1523867254927116,0.21410676330559264,0.6003216323658023,-0.2899073731719196,1.2043061987726515
2019-11-01,0.7348360970328219,0.43346182278846385,-0.8164839319470699,0.09875640087783429,0.9608452454940958,-0.2845063806466763,0.4625160312463556,0.767828418230563,0.8159910666177306,-0.002222669168316626,-0.009754270223868239,0.7370558375634525,0.8173719376391984,-0.1994023675439607,0.7392804337111878,0.4126660726909536,0.1619219093670271,-0.25134377499950433,-0.08863223583104407,-1.0673348416172348,0.221564811782908,0.5719229407943284,-0.9768356979264342,1.4267953994275087
2019-12-01,0.7524071738528032,0.44966695263828865,-0.6632388153749212,-0.0021945866861741875,0.9310130515848352,-0.20746887966804975,0.4860673895301375,0.767828418230563,0.8086784650477948,0.09784528174566239,0.10735198991238903,0.7390862944162444,0.7861915367483296,-0.12975520055166095,0.7392804337111878,0.39611450728672437,0.15402889392353664,-0.26742940635888923,-0.08864051496194225,-1.076107871406684,0.19173261787364737,0.5339150766128382,-12.005640345056648,1.5989253516312647
2020-01-01,1.0948526162032455,0.45126565694630416,-0.5570762444864524,-0.10314557425018335,0.9608452454940958,-0.12604713066624929,0.563250553806691,0.7506702412868633,0.8037657989242804,0.2275035322656655,0.1798293892698987,0.7532994923857876,0.9153674832962139,-0.16745201700953938,0.7392804337111878,0.37654742664865143,0.15362095695582823,-0.19172842852703745,-0.07034984502501884,-0.9954942274513178,0.221564811782908,0.5111331827739283,0.6751379216785749,0.752735816010318
2020-02-01,0.6879006695659785,0.4635855068512921,-0.4456710775047259,0.021214337966349094,0.9658172778123058,-0.22062162373757147,0.5236096537250777,0.6091152815013405,0.7967256412191948,0.18540909638849334,-0.11526479372703916,0.7796954314720822,0.9376391982182628,-0.3543270888403633,0.7392804337111878,0.3965798805800935,0.1621433370165358,-0.1906705982691258,-0.04599264192241437,-0.9873962394883206,0.22653684410111796,0.5267495568736472,-1.6409674981103497,0.6226496101656207
2020-03-01,0.33935742844595096,0.47563236343518733,-0.9790044108380592,0.14557425018288223,0.35177128651336215,-0.3333594300477568,0.5268741984376809,0.5211796246648793,0.8786167139972805,0.8693873575868734,-0.8233733544826878,0.4873096446700515,0.8975501113585747,-0.841397540512585,0.5973385904386396,0.4952255088797132,-1.2001307896295774,-0.28036138126185967,-0.10392379060008211,-1.1589780952591402,-0.24556730392527742,0.6008384437627945,6.143320417789794,0.396197295566935
2020-04-01,0.05039862019521413,0.46475291250070155,-1.816710775047259,-0.02657888319921979,0.08576755748912383,-0.39317309950677226,0.49422875131164606,0.2101876675603218,0.9757663785182348,2.0612094165274226,-0.4285422438947819,-0.11370558375634418,0.49220489977728293,-1.0464314446615333,0.11631345490389353,0.5212261843426707,-1.1864622881492737,-0.4375880147831773,-0.12389926367479598,-1.413354393301412,-0.030545897414769693,0.692469850455076,-0.47952864692345054,0.375727527601145
2020-05-01,0.01570001977165234,0.5006692377386326,-1.3804662885948331,-0.1987320165813218,-0.12554381603480663,-0.30235653331245593,0.5247755625510071,-0.0042895442359248415,0.9055869213062381,1.349896980269994,-0.4431380497042202,-0.38375634517766394,0.095768374164811,-0.864153545569475,-0.201084277969443,0.6180877185827947,-1.16215088616064,-0.261869186065731,-0.08610089155890888,-1.1674561073719691,0.07554046193463637,0.7070300204679933,0.03405919957105086,0.34988751115197214
2020-06-01,0.12958647775237578,0.461087515334226,-0.5860113421550095,-0.3684467203121194,-0.2026103169670604,-0.1808502309559228,0.5592864637985299,-0.14155495978552282,0.9923611599167395,0.49505270346174823,-0.4034348688460854,-0.40406091370558284,-0.2605790645879732,-0.669233421445811,-0.33119763430261207,0.6129233421350463,-1.1262051272186007,-0.5165153749016549,-0.06359200442933521,-1.5088765348183943,0.12858731733555168,0.574294148252876,-0.08959551292116608,0.270234906327921
2020-07-01,0.2005020583068681,0.4398617714739298,-0.4657340894770006,-0.538161424042917,-0.5183343691733996,-0.10944962029280526,0.5993937274105153,-0.4353887399463806,1.0165444573725133,0.23784996416315193,-0.012121638727105956,-0.5685279187817248,-0.4253897550111356,-0.6133777726698082,-0.49285362247412523,0.583576381431603,0.054507071019472726,-0.5064593760123763,-0.02826288310384628,-1.5230038333848896,-0.02548074669927436,0.5363593088566019,-0.9699539140933044,0.17843753909831336
2020-08-01,0.002786440566762789,0.4227640253044796,-0.5319722747321991,-0.22214094123384578,-0.4909881914232444,0.04994911140687383,0.6224787221639251,-0.5898123324396783,1.0343661038184655,0.666231938961851,0.1377572217482366,-0.4710659898477148,-0.4699331848552336,-0.5763705321227447,-0.49285362247412523,0.5873419690642793,0.08511916783028704,-0.6170026379642051,-0.014389129501130915,-1.6513687417826706,0.001865431050880828,0.4988374782529109,-12.36457081831593,-0.08666145929236471
2020-09-01,0.12721418437073762,0.4333368718980765,-0.15198487712665407,0.09387954157522543,-0.44126786824114367,0.07312299381507847,0.6635187128366549,-0.519034852546917,1.0003349150695295,0.6209090827039079,0.09411543874595854,-0.45076142131979596,-0.5011135857461021,-0.6411906677393405,-0.49285362247412523,0.6422611903319673,0.1303278544695889,-0.4608206118225747,-0.012433184826423083,-1.4611555268921044,0.05158575423298156,0.4985884420461084,-0.3168021425550904,-0.11404251105664054
2020-10-01,0.12416405067750197,0.43885626317941645,-0.11558916194076875,-0.012923677151914198,-0.46115599751398395,0.13888671416268697,0.6952314329019453,-0.48042895442359257,0.9439477116016834,0.9158504355062729,0.0388148108593123,-0.4345177664974609,-0.5144766146993315,-0.6494655786691187,-0.49285362247412523,0.6225661660353654,0.17953977845016367,-0.2604609495348856,-0.006383209922538491,-1.204408661136569,0.03169762496014128,0.5105499527028943,-0.5875829579450473,-0.21384769066174816
2020-11-01,0.022226176325051392,0.45172902718868513,-0.2081411468178954,-0.11972689587905452,-0.3592293349906775,0.23095592264933842,0.7124868835257067,-0.46541554959785525,0.884862099153949,0.4374065556057418,0.13435261249956043,-0.42639593908629336,-0.5590200445434295,-0.5952189403516839,-0.49285362247412523,0.6059805907741557,0.22311176891489562,-0.11465888279901887,-0.0003001184950610636,-0.9995209819529678,0.13362428748344773,0.48603549131044,2.46137491141032,-0.38801843656533946
2020-12-01,-0.022088812267011385,0.5366066019355201,-0.2522999369880277,0.010972933430870245,-0.38160348042262277,0.3809598371565021,0.7299755159146538,-0.4632707774798928,0.9009848758948783,0.12796441756892935,0.3517168478399382,-0.4284263959390854,-0.572383073496659,-0.4561544650040226,-0.49285362247412523,0.7014497162246954,0.25904097905993134,-0.3184697163031476,-0.002330575347853081,-1.219454592198026,0.11125014205150247,0.5446366357064107,1.6178638531579645,-0.8351553396570229
2021-01-01,-0.4100511692820228,0.5290343727199108,0.30028985507246375,0.14167276274079432,-0.40397762585456803,0.5688561810068113,0.7414014224087662,-0.519034852546917,0.9021301813139951,0.23950589005077133,0.5645178711645054,-0.42030456852791787,-0.5857461024498882,-0.34375359154120244,-0.49285362247412523,0.6786130250349117,0.2878389561790555,-0.39903671332138807,0.001713780095934092,-1.3011668946353832,0.0888759966195572,0.6071704977372537,0.6050350576933698,-1.6548370548111875
2021-02-01,0.07734312478462523,0.5444587519343174,0.11034656584751103,0.029017312850524214,-0.37663144810441285,0.6396304705237609,0.7887373207415165,-0.5554959785522788,0.8826409007653587,-0.5925275653783132,0.5224036314753212,-0.3614213197969534,-0.5946547884187079,-0.1819331111366511,-0.49285362247412523,0.7110807459743127,0.3144987533680272,-0.2622526495342238,0.019822309153096296,-1.1448935502995825,0.11622217436971238,0.6349389990733876,-0.07460213722252862,-3.515745245753152
2021-03-01,0.14959308905458868,0.5631831688328349,0.6827977315689981,-0.08363813703974658,-0.3965195773772529,0.7032020668597821,0.8055264078349057,-0.5490616621983914,0.8278536542617941,0.34511836756703296,0.41907034264139603,-0.33096446700507515,-0.6080178173719374,-0.10975749913803023,-0.49285362247412523,0.7401932852233444,0.34505939974360145,-0.035863751462781,0.0054269703037921335,-0.8637174057245751,0.09633404509687232,0.6064692472615524,-0.1978035423339256,-6.406870349473254
2021-04-01,0.5040416933861496,0.5798380705735201,0.1936231884057971,-0.11533772250670615,-0.38657551274083274,0.9048774759257807,0.8342077649527788,-0.4782841823056321,0.7799330343392061,0.6134471694172727,0.39273478393312483,-0.33096446700507515,-0.6080178173719374,-0.126537179634525,-0.49285362247412523,0.7275521289466694,0.3849845976668449,0.12454298427138563,0.009504442271172475,-0.6553900500678205,0.10627810973329249,0.6510083501837227,-0.06284281188279384,-7.151079852888469
2021-05-01,0.4561547054044316,0.6172571419408119,0.015677378701953373,-0.14703730797366502,-0.3567433188315725,1.1860956705550765,0.8593913955928629,-0.4589812332439699,0.7832058313398944,-0.19419657492943104,0.6867536994178263,-0.35126903553299405,-0.6302895322939863,-0.05137340535570655,-0.49285362247412523,0.7327866475471366,0.4365623831675868,0.0774232577205075,0.007548497596464532,-0.7057825736193869,0.13611030364255272,0.647278877908811,0.7486449571392362,-23.087736978746438
2021-06-01,0.2609090580888635,0.6647946697027766,-0.09814744801512287,0.061692270178004716,-0.37663144810441285,1.127221482815313,0.8614900314795361,-0.4439678284182307,0.8352530213937845,0.2177417990689315,0.6430374810422408,-0.349238578680202,-0.6213808463251667,0.07343983450178124,-0.49285362247412523,0.8524228520121473,0.49818080158994194,-0.08554210494998474,0.005501482481876263,-0.9207951263437693,0.11622217436971238,0.5979811086534677,-0.06365632746156957,15.348910989007921
2021-07-01,0.028859192075504258,0.63450626598568,0.9785003150598613,0.27042184832967514,-0.3244251087632069,1.115947702184295,0.8619563950099082,-0.4568364611260052,0.8969936600403804,-0.48544159296891487,0.6187060138522614,-0.3532994923857859,-0.5857461024498882,0.09596598092173306,-0.49285362247412523,0.8284402726590312,0.5668699585345711,-0.11208703298446987,0.01571172066212323,-1.0090806930248504,0.16842851371091833,0.6562225394944806,-0.03783833432312955,11.628575996054561
2021-08-01,0.018684453476421396,0.6493151273642771,0.5554631379962193,0.13630821750792432,-0.40894965817277823,0.9756517654427302,0.8850413897633186,-0.5726541554959785,0.9730107042673906,0.7212357732775364,0.6481929397239338,-0.35939086294416156,-0.5857461024498882,0.0044822434202963606,-0.49285362247412523,0.8509330906424167,0.6391515482213238,-0.2540081849616209,0.021852766005888147,-1.2270188892290115,0.083903964301347,0.6501943282164973,0.04765902579171222,217.67041054147418
2021-09-01,0.12276719601705664,0.7402603891886691,0.7035664776307499,0.0021945866861734944,-0.3567433188315725,0.7905738667501757,0.949399556954644,-0.5040214477211796,1.0419615611206987,0.2406684622527974,0.4442934161507771,-0.29644670050761324,-0.567928730512249,0.09527640501091819,-0.4731394775751603,0.8621741744733941,0.7119851778271393,-0.3014320377116486,0.03790600081756401,-1.3433935988323473,0.11639615874358777,0.679259807401078,-0.3145660976498722,8.297687834250043
2021-10-01,0.17814625417523192,0.7668613304896529,0.6777567737870195,-0.1636186296025362,-0.29956494717215665,0.902685351914194,0.9946368194007205,-0.4332439678284182,1.1039087018049836,0.8483992144452249,0.5482691146195525,-0.11573604060913602,-0.527839643652561,0.30697620963107664,-0.4435682602267127,0.8635378858574994,0.7873870247669028,-0.32434728567367216,0.08202134980880353,-1.4282559874786558,0.14400331305455605,0.7643280253688222,0.23402484639450472,2.9405710396875357
